"FilingID","Other Products and Services","Business Name"
1954393,"OUR AFFILIATE, FOCUS RISK SOLUTIONS, LLC, ASSISTS OUR CLIENTS WITH REGULATED INSURANCE SALES ACTIVITY.  DUE TO SPACE CONSTRAINTS, PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.",""
1952881,"SEE SECTION 6.B.(2) ABOVE",""
1955613,"INSURANCE PRODUCTS",""
1942398,"PROVIDE CONSULTING SERVICES FOR FINANCIAL AND ESTATE PLANNING AS WELL AS TAX CONSULTING AND TAX PREPARATION.",""
1965166,"SAME AS 6.B.(2)",""
1973980,"LIFE/HEALTH INSURANCE AND ANNUITY PRODUCTS",""
1963581,"SEE SCHEDULE D, MISC.",""
1971283,"INDIVIDUAL PORTFOLIO MGMT, MODEL PORTFOLIO MGMT, THIRD PARTY MGMT, FINANCIAL PLANNING, RETIREMENT PLANNING, PENSION CONSULTING","N/A"
1956678,"MAY PROVIDE INSURANCE PRODUCTS OR BROKER/DEALER SERVICES.",""
1967833,"LICENSED INSURANCE AGENTS OFFER PRODUCTS AND SERVICES VIA UNAFFILIATED INSURANCE AGENCIES.",""
1961544,"MAINTAIN CUSTODY OF CLIENT ACCOUNTS, PROVIDE TRADE EXECUTION AND OTHER CUSTOMARY BROKER-DEALER SERVICES, BILL PAY SERVICES, AND TAX RETURN PREPARATION SERVICES.",""
1964710,"INSURANCE PRODUCTS",""
1957817,"RECOMMENDATION OF COMMISSIONABLE INSURANCE PRODUCTS","INSURANCE SALES IMPLEMENTED IN AN INDIVIDUAL CAPACITY"
1963806,"IMPLEMENTATION OF COMMISSIONABLE PRODUCTS","COMMISSIONABLE SECURITIES THROUGH MARCH CAPITAL CORP."
1947411,"IMPLEMENTATION OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH VARIOUS BROKER-DEALERS"
1937464,"PNC INVESTMENTS' PRINCIPAL BUSINESS IS RETAIL BROKERAGE AND ENGAGES IN THE SALE OF SECURITIES AND INSURANCE PRODUCTS.",""
1924211,"DUE TO SPACE CONSTRAINTS HERE, PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR NMORE INFORMATION ON FOCUS RISK SOLUTIONS, LLC AND UPTIQ, INC.",""
1968158,"ASSOCIATES MAY SERVE AS LICENSED INSURANCE AGENTS,  INVESTMENT ADVISER REPRESENTATIVES & REGISTERED REPRESENTATIVES, OFFERING NON-PROPRIETARY INSURANCE, ADVISORY SERVICES & SECURITIES TO INTERESTED CLIENTS.","INSURANCE:CAPITAL WEALTH MANAGEMENT, LLC/ADVISORY & SECURITIES: SILVER OAK SECURITIES DBA MAGNATE WEALTH MANAGEMENT"
1945655,"ADVISER'S PRIMARY BUSINESS IS INVESTMENT ADVISORY SERVICES. ADVISER ALSO LICENSES INTELLECTUAL PROPERTY TO ENTITIES, INCLUDING MUTUAL FUNDS, EXCHANGE TRADED FUNDS AND INDEX PROVIDERS.",""
1969330,"INDIVIDUAL INVESTMENTS WITHIN MANAGED ACCOUNTS.",""
1968872,"JONATHAN SATOVSKY IS A REGISTERED REPRESENTATIVE OF PURSHE KAPLAN STERLING INVESTMENTS AND ALSO HOLDS A SERIES 7, 63 AND 65 LICENSES AND OFFERS INSURANCE PRODUCTS TO CLIENTS.",""
1959500,"NMIS, AS A BROKER-DEALER, MAY ALSO PROVIDE BROKERAGE SERVICES TO ITS ADVISORY CLIENTS.",""
1935292,"MODEL VALIDATIONS AND PROCESS REVIEWS, MERGER VALUATIONS, INTEREST RATE DERIVATIVES ADVISORY, MORTGAGE PIPELINE HEDGING, LOAN FACILITATION, MSR HEDGING AND VALUATIONS, LOAN PROFITABILITY ANALYSIS, CECL ANALYSIS, CAPITAL PLANNING, STRESS TESTING",""
1925997,"ANCILLARY PENSION AND RETIREMENT PLAN CONSULTING SERVICES",""
1967428,"LANDMARK MANAGEMENT LLC ALSO PROVIDES BY ENGAGEMENT ADMINISTRATIVE, TAX AND ACCOUNTING SERVICES TO CERTAIN CLIENTS.",""
1958886,"COMMUNICATIONS MATERIALS, BROCHURES, EVALUATION REPORTING SERVICES, TECHNOLOGY DEVELOPMENT SERVICES, FINANCIAL EDUCATION","GUIDED CHOICE ASSET MGMT., INC. IS A WHOLLY OWNED SUBSIDIARY OF GUIDEDCHOICE.COM, INC.; INCLUDES BRANDS GUIDEDCHOICE & 3NICKELS"
1942551,"BILL-PAY SERVICES TAX COMPLIANCE SERVICES RETIREMENT SERVICES INSURANCE SOLUTIONS BUSINESS CONSULTING SERVICES PAYROLL SERVICES PROPERTY MANAGEMENT SERVICES",""
1959535,"ADVISORY REPRESENTATIVE IS LICENSED TO OFFER INSURANCE PRODUCTS AND SERVICES BUT NOT LIKELY TO OFFER TO CLIENTS",""
1970408,"FOR CERTAIN INVESTMENT COMPANIES THAT IT ADVISES, THE ADVISER PROVIDES ADMINISTRATIVE SERVICES.",""
1972066,"ADVISORY REPRESENTATIVE IS LICENSED TO OFFER INSURANCE PRODUCTS AND SERVICES BUT NOT LIKELY TO OFFER TO CLIENTS",""
1926789,"INSURANCE PRODUCTS THROUGH FOCUS RISK SOLUTIONS.  UPTIQ FACILITATES CREDIT AND CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS.  DUE TO SPACE CONSTRAINTS PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.","FOCUS RISK SOLUTIONS AND UPTIQ TREASURY & CREDIT SOLUTIONS, LLC"
1965756,"EMPLOYER SPONSORED RETIREMENT PLAN CONSULTING",""
1926522,"FINANCIAL PLANNING","NA"
1932883,"CERTAIN  REPRESENTATIVES, IN THEIR SEPARATE CAPACITY AS LICENSED  INSURANCE AGENTS MAY SELL FIXED INSURANCE OR ANNUITY PRODUCTS.",""
1964951,"KRUSE ASSET MANAGEMENT PROVIDES VIRTUAL FAMILY OFFICE (""VFO"") SERVICES TO OUR CLIENTS.  IN DOING SO, KAM PARTNERS WITH VARIOUS FINANCIAL PROFESSIONALS.  IN THOSE PARTNERSHIPS, CAN MAY HAVE ENTERED INTO REVENUE SHARING AGREEMENTS.",""
1968457,"QUALIFIED PLAN CONSULTING SERVICES FINANCIAL PLANNING AND CONSULTING SERVICES",""
1958206,"BROKER DEALER PRODUCTS AND SERVICES","N/A"
1960411,"DIRECTIONAL OFFERS A SEPARATE FINANCIAL PLANNING SERVICE TO CLIENTS.",""
1968637,"TAX PREPARATION AND PLANNING.","BURNEY TAX ADVISORS"
1970400,"INSURANCE SALES, ACCOUNTING SERVICES, AND CONSULTING SERVICES",""
1973340,"BROKER/DEALER SELLING COMMISSION BASED SECURITIES LIFE, HEALTH AND ANNUITY PRODUCTS PLANNED GIVING SERVICES & CONSULTING FIRM MAY ENGAGE FROM TIME TO TIME IN ADVISORY SERVICES FOR INVESTMENT BANKING TRUST IMPLEMENTATION SERVICES","SECURITIES UNDER G.A. REPPLE & COMPANY; LIFE INSURANCE UNDER G.A. REPPLE INSURANCE SERVICES, INC."
1966684,"CERDA MUNOZ ADVISORS, INC ALSO PREPARES INDIVIDUAL TAX RETURNS FOR CLIENTS.   ON LIMITED OCCASIONS, AARON THROUGH A REPORTED OUTSIDE BUSINESS ACTIVITY, MAY HELP IMPLEMENT LOW COST TERM INSURANCE POLICIES, DISABILITY AND LONG TERM CARE INS FOR CLIENTS.","AARON HOLDS HIS LIFE INSURANCE LICENSE UNDER HIS NAME: AARON MUNOZ"
1966751,"UPTIQ AND FLOURISH FACILITATE CREDIT AND CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS. OUR AFFILIATE, FOCUS RISK SOLUTIONS, LLC, ASSISTS OUR CLIENTS WITH REGULATED INSURANCE SALES ACTIVITY.- DUE TO SPACE CONSTRAINTS, SEE SCHEDULE D.",""
1951620,"FIERA CAPITAL (UK) LIMITED IS APPOINTED AS SHARE DISTRIBUTOR IN RESPECT OF CERTAIN FUNDS",""
1965282,"RECOMMENDATIONS OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1965554,"INSURANCE PRODUCTS","PURSHE KAPLAN STERLING INVESTMENTS; PKS FINANCIAL SERVICES INC; HUB INTERNATIONAL INSURANCE SERVICES, INC. D/B/A SIX4THREE INSUR"
1958549,"THIRD PARTY ADMINISTRATION OF QUALIFIED RETIREMENT PLANS THROUGH OUR DBA ALLIANCE RETIREMENT PLAN SOLUTIONS AND WE ALSO SELL A VERY LIMITED NUMBER OF LIFE INSURANCE POLICIES TO INDIVIDUALS.","DBA ALLIANCE RETIREMENT PLAN SOLUTIONS"
1940744,"SFM PROVIDES SERVICES AS TRUSTEE TO PERSONAL AND FAMILY TRUSTS OF ADVISORY CLIENTS. IN ADDITION, SFM'S AFFILIATE, SFMAC, PROVIDES OTHER SERVICES, INCLUDING BUT NOT LIMITED TO, TAX, BUSINESS CONSULTING, AND CONSTRUCTION MANAGEMENT SERVICES.","STRATEGIC FINANCIAL MANAGEMENT & CONSULTING, LLC"
1953533,"CERTAIN AMJ INVESTMENT ADVISER REPRESENTATIVES ARE LICENSED TO SELL INSURANCE PRODUCTS OR ARE REGISTERED REPRESENTATIVES OF A BROKER DEALER.IN ADDITION, WE PROVIDE FINANCIAL MANAGEMENT TO SMALL & MEDIUM SIZED COMPANIES ON A CONSULTING BASIS.","AMJ FINANCIAL LLC"
1973176,"THE FIRM'S REPRESENTATIVES ARE INSURANCE AGENTS OF USAA LIFE INSURANCE CO(LIFECO) AND AFFILIATES. AS INSURANCE AGENTS OF LIFECO AND AFFILIATES, THEY MAY OFFER FIXED ANNUITIES & LIFE INSURANCE.THE FIRM DOES NOT ITSELF OFFER INSURANCE OR ANNUITY PRODUCTS.",""
1968388,"FOR A LIMITED NUMBER OF CLIENTS WE PROVIDE FINANCIAL MANAGEMENT SERVICES INCLUDING, BUT NOT LIMITED TO, BUSINESS AND CASH MANAGEMENT.",""
1926841,"TRUEPOINT, INC. ALSO PROVIDES PERSONAL FINANCIAL PLANNING SERVICES, TAX PLANNING AND PREPARATION SERVICES, BILL PAYMENT MANAGEMENT, TRUST ADMINISTRATION, AND TRUSTEE AND EXECUTOR SERVICES.","TAX PLANNING AND PREPARATION SERVICES ARE PROVIDED UNDER THE TRUEPOINT TAX COUNSEL, LLC."
1974171,"INSURANCE PRODUCTS PROVIDED THROUGH INSURANCE LICENSING AND COMMISSION BASED INVESTMENT PRODUCTS PROVIDED THROUGH THE REGISTERED REPRESENTATIVE RELATIONSHIPS WITH A BROKER-DEALER OF THE INVESTMENT ADVISER REPRESENTATIVES.","COMMISSION BASED INVESTMENT PRODUCTS ARE PROVIDED THROUGH THE STRATEGIC FINANCIAL ALLIANCE, INC."
1971257,"INTRODUCING BROKER SERVICES, INCLUDING INSURANCE PRODUCTS.",""
1963608,"GENERAL ESTATE PLANNING, FINANCIAL PLANNING, BUSINESS TRANSITION AND SUCCESSION PLANNING, EMPLOYEE BENEFIT PLANNING, AND BUSINESS VALUE CONSULTING.",""
1957079,"FINANCIAL PLANING, TAX PREPARATION SERVICES AND INSURANCE PLANNING.",""
1955627,"DUMAINE INVESTMENTS PROVIDES WEALTH ADVISORY SERVICES FOR PRIVATE PLACEMENTS.  THESE SERVICES (INCLUDE BUT ARE NOT LIMITED TO) SCREENING SPONSORS, IDENTIFYING RISK APPROPRIATE INVESTMENTS, AND PROVIDING ONGOING OVERSIGHT & MONITORING OF THESE SECURITIES.",""
1956340,"REGISTERED REPRESENTATIVES OF A BROKER-DEALER AND COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL CAPACITY"
1966524,"FUND ADMINISTRATION SERVICES",""
1953195,"ADVISER HAS BEEN APPOINTED TO PROVIDE MANAGER OVERSIGHT AND DUE DILIGENCE REVIEW SERVICES TO CERTAIN THIRD-PARTY CLIENTS AND ADMINISTRATIVE SERVICES TO VARIOUS RUSSELL FUNDS.",""
1972088,"SOME ASSOCIATED PERSONS OF ODYSSEY ARE SEPARATELY REGISTERED AS REGISTERED REPRESENTATIVES OF A FINRA-REGISTERED BROKER-DEALER AND/OR ARE ALSO LICENSED AS INDEPENDENT INSURANCE AGENTS.","PURSHE KAPLAN STERLING INVESTMENTS, INC. (""PKS"") (BD) PINNACLE WEALTH MANAGEMENT (INSURANCE)"
1963285,"EFFECTIVE JANUARY 1, 2025, SPC FINANCIAL, INC. PROVIDES TAX PREPARATION SERVICES. SPC AND ITS IARS OR RELATED PERSONS MAY HAVE INSURANCE COMPANY AFFILIATIONS WITH SPC INSURANCE, LLC, A RELATED FIRM.",""
1946422,"FAMILY OFFICE SERVICES INCLUDE FINANCIAL PLANNING AND ADMINISTRATION, BILL PAY, HISTORICAL PERFORMANCE REPORTING, DATA AGGREGATION, PHILANTHROPIC CONSULTING, BUSINESS & TRANSACTION ADVISORY SERVICES, FAMILY OFFICE CONSULTING, FAMILY GOVERNANCE & EDUCATION.",""
1946362,"UNBUNDLED REPORTING SERVICE IS OFFERED TO PROVIDE INFORMATION ON PORTFOLIO CHARACTERISTICS FOR DOCUMENTATION AND TAX REPORTING. FIXED INCOME PORTFOLIO ANALYSIS IS AVAILABLE FOR EXAMINING HOLDINGS AND RISK.",""
1960932,"FINANCIAL PLANNING SERVICES; FOR CERTAIN LEGACY CLIENTS BUSINESS AND/OR REAL ESTATE COACHING SERVICES; TAX PREPARATION AND TAX PLANNING",""
1956635,"INSURANCE PRODUCTS, REAL ESTATE INVESTMENTS",""
1946953,"SEE SCHEDULE D - MISCELLANEOUS",""
1946501,"SEE SCHEDULE D - MISCELLANEOUS",""
1969920,"ADVISORY SERVICES",""
1968297,"REVIEWS OF RETIREMENT PLAN DOCUMENTS; REVIEWS OF PAYROLL PROCEDURES; DEVELOPMENT OF COMPLIANCE CALENDARS RELATED TO RETIREMENT PLANS; COMPLIANCE CONSULTING TO RETIREMENT PENSION PLANS; SERVING AS A CO-FIDUCIARY OF INVESTMENTS OFFERED IN RETIREMENT PLANS.",""
1924588,"RIA INNOVATIONS PROVIDES BACK OFFICE SERVICES TO REGISTERED INVESTMENT ADVISERS AND OTHER AFFILIATED BUSINESSES. NWAM, LLC OFFERS TAX PREPARATIONS SERVICES TO ASSET MANAGEMENT CLIENTS.","RIA INNOVATIONS"
1967031,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE AGENT AND COMMISSIONABLE SECURITIES THROUGH LIONSTREET FINANCIAL SERVICES."
1970119,"WE PROVIDE FINANCIAL PLANNING SERVICES. UPTIQ, FLOURISH, AND FOCUS RISK SOLUTIONS FACILITATE CREDIT, CASH MANAGEMENT, AND REGULATED INSURANCE SALES ACTIVITY FOR OUR CLIENTS. DUE TO SPACE CONSTRAINTS, REFER TO SCHEDULE D- MISCELLANEOUS FOR MORE INFORMATION.",""
1973712,"SALE OF INSURANCE PRODUCTS","INDIVIDUAL CAPACITY THROUGH WPN."
1963406,"CONWAY'S TECHNOLOGY IS USED TO DEVELOP CUSTOM-BUILT INVESTOR PORTALS CONNECTING ADVISORS AND/OR FUND MANAGERS TO THEIR CLIENTS AND/OR INVESTORS.",""
1966982,"OUR AFFILIATE, FOCUS RISK SOLUTIONS, LLC, ASSISTS OUR CLIENTS WITH REGULATED INSURANCE SALES ACTIVITY. UPTIQ AND FLOURISH CREDIT AND CASH MANAGEMENT SOLUTIONS. DUE TO SPACE CONSTRAINTS HERE, PLEASE REFER TO SCHEDULE D-MISCELLANEOUS FOR MORE INFORMATION.",""
1949056,"FIXED LIFE INSURANCE AND ANNUITY PRODUCTS. AS WELL AS DISABILITY INSURANCE, HEALTH AND LONG-TERM CARE.  NON-ADVISORY CONSULTING FOR BUSINESS OWNERS AND ENTREPRENEURS.","NOBLEBRIDGE WEALTH INSURANCE ADVISORS, LLC"
1970332,"BROKER DEALER BUSINESS INCLUDING BUT NOT LIMITED TO STOCKS, BONDS, MUTUAL FUNDS, EXCHANGE TRADES FUNDS/NOTES, VARIABLE ANNUITIES, REITS, BDC, OPTIONS.",""
1970393,"FIXED PRODUCTS SUCH AS ANNUITIES, LIFE INSURANCE, LONG TERM CARE AND MEDICARE SUPPLEMENTS.",""
1970391,"KEVIN GIBNEY AND  VANESSA CURRAN ARE LICENSED INSURANCE PRODUCERS WITH VARIOUS STATES.","KEVIN GIBNEY AND VANESSA CURRAN  ARE LICENSED INSURANCE PRODUCERS WITH VARIOUS STATES."
1971511,"WE RECEIVE COMPENSATION FOR INSURANCE PRODUCTS THAT COPPERLEAF CAPITAL, LLC SELLS",""
1972637,"ADVANCED FINANCIAL STRATEGIES IS LICENSED BY THE CA DEPT OF INSURANCE. PIERRE NGO (AS AN INDIVIDUAL) DOING BUSINESS AS ADVANCED FINANCIAL STRATEGIES IS LICENSED BY THE CA DEPT OF REAL ESTATE.","ADVANCED FINANCIAL STRATEGIES AND INSURANCE SERVICES"
1956527,"UPTIQ AND FLOURISH FACILITATE CREDIT AND CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS. FOCUS RISK SOLUTIONS ADVISE OUR CLIENTS ON INSURANCE MATTERS. DUE TO SPACE CONTRAINTS HERE, PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.",""
1936847,"NON-FIDUCIARY CONSULTING SERVICES FOR RETIREMENT PLAN BUSINESS. OFFERS CONSULTING ON VENDOR SEARCH, FIDUCIARY GOVERNANCE, FEE BENCHMARKING, EMPLOYEE ENGAGEMENT, AND PLAN DESIGN SERVICES.",""
1969858,"ADVISORY CLIENTS COULD ALSO HAVE INSURANCE AND/OR COMMISSION BASED PRODUCTS.",""
1972554,"CONSULTING SERVICES",""
1959311,"CONDUCT RESEARCH AND PREPARE REPORTS ON A CONSULTANCY BASIS.",""
1965539,"ACCOUNTING AND TAX PREPARATION  SCHEDULE D FILING FOR EXEMPT SECURITIES TO ACCREDITED INVESTOR CLIENTS.  NO COMPENSATION FOR THIS TRANSACTION.",""
1959707,"IN ADDITION TO INVESTMENT ADVISORY SERVICES, THE FIRM PROVIDES FINANCIAL PLANNING, TAX PLANNING AND FACILITATION, BOOKKEEPING, BILL PAY, CASH MANAGEMENT, ESTATE PLANNING, PHILANTHROPY, FAMILY ENGAGEMENT AND OTHER SERVICES TO OUR HIGH NET WORTH CLIENTS.",""
1947205,"BROKER DEALER, INSURANCE",""
1928297,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1937914,"ADMINISTRATIVE, CLERICAL, EDUCATIONAL AND TECHNOLOGICAL SERVICES ASSOCIATED WITH AND INCIDENTAL TO ADVISORY AND NON-ADVISORY SERVICES PROVIDED.",""
1954560,"INSURANCE AGENCY - OFFER INSURANCE PRODUCTS THAT ARE COMPLEMENTARY TO FINANCIAL SERVICES OFFERED",""
1951289,"UNDER AN ADMINISTRATIVE SERVICES AGREEMENT WITH OUR CLIENT, WE ALSO PROVIDE ADMINISTRATIVE SERVICES. WE ARE NOT PAID A FEE FOR SUCH SERVICES, BUT RECEIVE REIMBURSEMENT FOR ACTUAL EXPENSES.",""
1965555,"ALPHA ASSET CONSULTING ASSISTS PLAN SPONSORS IN DESIGNING AND ADMINISTERING QUALIFIED AND NON-QUALIFIED RETIREMENT PLANS.",""
1955164,"HCM WORKS WITH STRATEGIC PARTNERS TO RECOMMEND & STRUCTURE DIRECT PRIVATE REAL ESTATE AND VENTURE CAP INVESTMENTS FOR CERTAIN QUALIFIED CLIENTS.",""
1958592,"SOME REPRESENTATIVES OF THE FIRM ARE LICENSED INSURANCE AGENTS AND REGISTERED REPRESENTATIVES OF A BROKER DEALER AND MAY OFFER CLIENTS THESE PRODUCTS.",""
1955947,"HOMESTEAD ADVISERS PROVIDES CONSULTING SERVICES TO COOPERATIVES, SOME OF WHICH MAY BE ADVISORY CLIENTS, WITH DESIGNING AND ESTABLISHING NONQUALIFIED DEFERRED COMPENSATION PLANS AND ASSISTS WITH ONGOING ADMINISTRATIVE RESPONSIBILITIES RELATED TO SUCH PLANS.",""
1948795,"SAME AS 6.B.(2).",""
1968681,"PETER UHER ALSO MANAGES HERARD GROUP LLC, WHICH IS ENGAGED IN TRADING ENERGY FUTURES. HE SPENDS 10 HOURS / YEAR TO MANAGE THIS BUSINESS.  NO VIDEN ARBOR CLIENTS ARE INVOLVED IN THIS BUSINESS.","HERARD GROUP LLC"
1971091,"INSURANCE PRODUCTS",""
1941394,"LIFE INSURANCE AND RELATED LIFE INSURANCE PRODUCTS (DISABILITY, LTC, ANNUITIES, ETC.)",""
1951175,"SAME AS 6(B)(2)",""
1970582,"LIFE INSURANCE, LONG TERM CARE INSURANCE, DISABILITY INSURANCE AND ANNUITIES",""
1924281,"THE REGISTRANT OFFERS FIXED INSURANCE PRODUCTS TO CLIENTS.",""
1949830,"FINANCIAL PLANNING AND REPRESENTATIVES MAY ALSO SELL INSURANCE PRODUCTS TO CLIENTS FOR COMMISSIONS. MAY ALSO BE REGISTERED REPRESENTATIVES OF A BROKER DEALER.",""
1958164,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1949523,"IMPLEMENTATION OF INSURANCE SALES","INSURANCE SALES IMPLEMENTED THROUGH THE INDIVIDUAL AGENT"
1957235,"PROFUND ADVISORS LLC ALSO PERFORMS ADMINISTRATIVE SERVICES FOR ITS CLIENTS.",""
1923520,"FINANCIAL ADVISORS OF ADK HOLD INSURANCE LICENSES AND ARE PERMITTED TO SELL HEALTH, LONG TERM CARE, LIFE, AND ACCIDENT INSURANCE AS WELL AS FIXED INDEX AND VARIABLE ANNUITIES.",""
1958418,"PROSHARE ADVISORS LLC ALSO PERFORMS ADMINISTRATIVE SERVICES FOR ITS CLIENTS.",""
1961437,"WE MAINTAIN ACCOUNTING RECORDS FOR TWO CLIENTS, BUT ARE NOT IN THE BUSINESS OF THESE SERVICES TO CLIENTS. THE FIRM ALSO PROVIDES CONCIERGE SERVICES UPON REQUEST OF OUR CLIENTS.",""
1949094,"REPRESENTATIVES OF THE FIRM ARE ALSO LICENSED INSURANCE AGENTS AND MAY SELL INSURANCE RELATED PRODUCTS TOCLIENTS.","REYES FINANCIAL ARCHITECTURE & INSURANCE SERVICES"
1929919,"WN INSURANCE GROUP, LLC",""
1952213,"INSURANCE PRODUCTS",""
1968312,"WE PROVIDE MANY FAMILY OFFICE SERVICES TO OUR HIGH NET WORTH CLIENTS RELATED TO ESTATE PLANNING, INVESTMENT ALLOCATION, REPORTING, TAX PLANNING, AND ADMINISTRATION.  A FULL MENU OF SERVICES IS AVAILABLE UPON REQUEST.",""
1968775,"OUR IARS ARE LICENSED INSURANCE AGENTS WITH THE CAPACITY TO SELL INSURANCE PRODUCTS TO ADVISORY CLIENTS. A CONFLICT OF INTEREST EXISTS TO THE EXTENT THAT OUR FIRM RECOMMENDS THE PURCHASE OF INSURANCE PRODUCTS WHERE OUR FIRM'S IARS RECEIVE COMMISSIONS.",""
1967543,"OWM PROVIDES NON-ADVISORY CONSULTING ON TOPICS SUCH AS BUSINESS SUCCESSIONS AND COACHING FOR SEPARATE AND TYPICAL COMPENSATION (ENTREPRENEURIAL EDGE SERVICE).",""
1946343,"AFFILIATES OF THE REGISTRANT HAVE PROVIDED LEASING, PROPERTY MANAGEMENT, DEVELOPMENT, CONSTRUCTION MANAGEMENT, AND ACCOUNTING SERVICES FOR CERTAIN FUNDS AND MAY DO SO FOR OTHER FUNDS MANAGED BY THE REGISTRANT.","ASANA PARTNERS SERVICES, LLC AND ASANA PARTNERS LEASING SERVICES, LLC."
1924320,"INSURANCE AND ANNUITIES",""
1964015,"LPL ACTS AS A BROKER-DEALER TO ADVISORY CLIENTS AND SELLS SECURITIES AND BROKERAGE SERVICES AS A BROKER-DEALER TO ADVISORY CLIENTS. LPL MAY SELL INSURANCE PRODUCTS TO CUSTOMERS WHO ARE ALSO ADVISORY CLIENTS OF LPL.",""
1974029,"FIRM WILL PROVIDE FINANCIAL PLANNING SERVICES, WHICH MAY INVOLVE SECURITIES AND NON-SECURITIES PRODUCTS AND SERVICES.",""
1972004,"OUR AFFILIATE, FOCUS RISK SOLUTIONS, FACILITATES INSURANCE SOLUTIONS FOR OUR CLIENTS.  UPTIQ FACILITATES CREDIT AND CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS.  DUE TO SPACE CONSTRAINTS HERE, PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.",""
1974018,"FIRM SELLS SECURITIES AND INSURANCE PRODUCTS TO OUR CLIENTS IN OUR ROLE AS BROKER DEALER AND/OR INSURANCE AGENCY",""
1967078,"TAX, ACCOUNTING, AND BUSINESS CONSULTING.","GREAT PATH TAX SERVICES"
1967114,"PATHWORKS FINANCIAL, INC. IS LICENSED AS AN INSURANCE AGENCY PROVIDING INSURANCE BROKERAGE SERVICES TO ITS CLIENTS IN THE LIFE, DISABILITY AND HEALTH AREAS AS WELL AS PROVIDING THIRD-PARTY PENSION ADMINISTRATION SERVICES.",""
1955986,"LIFE INSURANCE PRODUCTS","INSURANCE PRODUCTS THROUGH FORGE CONSULTING, LLC"
1965656,"UPTIQ & FLOURISH FACILITATE CREDIT AND CASH MGMT SOLUTIONS FOR OUR CLIENTS AND FOCUS RISK SOLUTIONS MAKE REFERRALS TO LIC. INS. BROKERS, PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.",""
1966005,"COLUMBIA BENEFITS, LLC PROVIDES PENSION ADMINISTRATION RECORD KEEPING SERVICES FOR CLIENTS.",""
1955669,"WE PROVIDE ADMINISTRATIVE AND NON-DISCRETIONARY SERVICES INCLUDING PORTFOLIO ACCOUNTING, PERFORMANCE CALCULATION AND REPORTING AS WELL AS TRADE ORDER PLACEMENT PER CLIENT INSTRUCTIONS.",""
1953938,"WE MANAGE SEVERAL SINGLE PROPERTY COMMERCIAL REAL ESTATE PARTNERSHIPS, WHICH ARE OPEN TO CLIENT AND NON CLIENT INVESTMENT DURING THE OFFERING PERIOD.","AFA RE MANAGMENT; AFAKOP; AFABJ; AFAGV; AFALOC; AFAMON; AFA REAL ESTATE PARTNERS; AFAMAR; AFABLU; AFASAU; AFACOR"
1968246,"INSURANCE SERVICES OFFERED THROUGH HUB INTERNATIONAL. RECORDKEEPER AND THIRD PARTY ADMINISTRATOR SERVICES OFFERED THROUGH TCG ADMINISTRATORS. HUB FINPATH IS OFFERED THROUGH RPW SOLUTIONS. HUB ADVISOR DESK.","HUB ADVISOR DESK"
1959043,"DIVERSIFIED MANAGEMENT OFFERS THE FOLLOWING SERVICES TO CLIENTS:  FINANCIAL AND INCOME TAX PLANNING AND TAX PREP.  THE DBA CREAM CITY INVESTMENT SERVICES WAS CREATED TO PROVIDE SERVICES FOR THOSE CLIENTS WHO OTHERWISE ARE NOT ELIGIBLE FOR DMI'S SERVICES.","CREAM CITY INVESTMENT SERVICES"
1946043,"SEE SCHEDULE D - MISCELLANEOUS",""
1952927,"WE OFFER SERVICES ASSOCIATED WITH THE FORMATION/INCORPORATION AND COMPLIANCE OF LEGAL ENTITIES. THESE INCLUDE (1)COORDINATION OF THE FORMATION PROCESS,(2) REVIEW OF CORPORATE DOCUMENTS,(3)ANNUAL REPORT FILING,(4) REGISTERED OFFICE, & (5)COMPLIANCE SUPPORT.",""
1965301,"PROJECT MONITOR ACTIVITY",""
